Banxico,Fed,VIX,remesas_mdd,diferencial_tasas,remesas_z,remesas_var_anual_pct,USD_MXN
7.5,1.69,21.489999771118164,2292.3587,6.021184210526316,-1.566084242948741,4.624295528157307,18.2888
7.5,1.69,21.770000457763672,2292.3587,6.021184210526316,-1.566084242948741,4.624295528157307,18.2753
7.5,1.69,20.46999931335449,2292.3587,6.021184210526316,-1.566084242948741,4.624295528157307,18.2882
7.5,1.69,20.239999771118164,2292.3587,6.021184210526316,-1.566084242948741,4.624295528157307,18.2018
7.5,1.69,18.489999771118164,2292.3587,6.021184210526316,-1.566084242948741,4.624295528157307,18.1353
7.5,1.69,17.40999984741211,2292.3587,6.021184210526316,-1.566084242948741,4.624295528157307,18.087
7.5,1.69,16.559999465942383,2292.3587,6.021184210526316,-1.566084242948741,4.624295528157307,18.0394
7.5,1.69,15.25,2292.3587,6.021184210526316,-1.566084242948741,4.624295528157307,17.9787
7.5,1.69,15.600000381469728,2292.3587,6.021184210526316,-1.566084242948741,4.624295528157307,18.0333
7.5,1.69,15.960000038146973,2292.3587,6.021184210526316,-1.566084242948741,4.624295528157307,18.2819
7.5,1.7,16.87999916,2292.3587,6.021184210526316,-1.566084242948741,4.624295528157307,18.621
7.5,1.7,16.34000015258789,2292.3587,6.021184210526316,-1.566084242948741,4.624295528157307,18.8628
7.5,1.7,18.020000457763672,2292.3587,6.021184210526316,-1.566084242948741,4.624295528157307,18.8139
7.5,1.7,17.84000015258789,2292.3587,6.021184210526316,-1.566084242948741,4.624295528157307,19.053
7.5,1.7,16.239999771118164,2292.3587,6.021184210526316,-1.566084242948741,4.624295528157307,18.8644
7.5,1.7,15.40999984741211,2292.3587,6.021184210526316,-1.566084242948741,4.624295528157307,18.6847
7.5,1.69,15.93000030517578,2816.4145,5.807619047619047,-1.1184532837643058,14.988519579834335,18.7878
7.5,1.7,15.489999771118164,2816.4145,5.807619047619047,-1.1184532837643058,14.988519579834335,18.7878
7.5,1.7,15.970000267028809,2816.4145,5.807619047619047,-1.1184532837643058,14.988519579834335,19.0943
7.5,1.7,15.899999618530272,2816.4145,5.807619047619047,-1.1184532837643058,14.988519579834335,19.1223
7.5,1.7,14.770000457763672,2816.4145,5.807619047619047,-1.1184532837643058,14.988519579834335,19.2017
